ID,Subject Code,Subject Name,Grade,Credits
21031A0101,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,F,0
21031A0101,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,F,0
21031A0101,R2022014,ENVIRONMENTAL ENGINEERING,F,0
21031A0105,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,F,0
21031A0105,R2022012,STRENGTH OF MATERIALS-II,F,0
21031A0105,R2022014,ENVIRONMENTAL ENGINEERING,D,3
21031A0105,R2022017,STRENGTH OF MATERIAL LAB,C,1.5
21031A0107,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,D,3
21031A0108,R2022012,STRENGTH OF MATERIALS-II,F,0
21031A0108,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,F,0
21031A0111,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,E,3
21031A0116,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,ABSENT,0
21031A0116,R2022012,STRENGTH OF MATERIALS-II,F,0
21031A0116,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,F,0
21031A0116,R2022014,ENVIRONMENTAL ENGINEERING,F,0
21031A0116,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,F,0
21031A0116,R2022017,STRENGTH OF MATERIAL LAB,D,1.5
21031A0117,R2022012,STRENGTH OF MATERIALS-II,F,0
21031A0120,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,F,0
21031A0120,R2022012,STRENGTH OF MATERIALS-II,F,0
21031A0120,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,F,0
21031A0123,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,E,3
21031A0128,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,ABSENT,0
21031A0128,R2022012,STRENGTH OF MATERIALS-II,ABSENT,0
21031A0128,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,ABSENT,0
21031A0128,R2022014,ENVIRONMENTAL ENGINEERING,ABSENT,0
21031A0128,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,ABSENT,0
21031A0128,R2022017,STRENGTH OF MATERIAL LAB,D,1.5
21031A0128,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,B,1.5
21031A0128,R2022019,SKILL ORIENTED COURSE*,B,2
21031A0129,R2022012,STRENGTH OF MATERIALS-II,F,0
21031A0131,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,F,0
21031A0131,R2022012,STRENGTH OF MATERIALS-II,F,0
21031A0132,R2022013,HYDRAULICS AND HYDRAULIC MACHINERY,F,0
21031A0134,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,F,0
21031A0134,R2022012,STRENGTH OF MATERIALS-II,F,0
21031A0134,R2022018,FLUID MECHANICS & HYDRAULICS MACHINERY L,A,1.5
21031A0136,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,F,0
21031A0203,R2022024,INDUCTION AND SYNCHRONOUS MACHINES,F,0
21031A0210,R2022024,INDUCTION AND SYNCHRONOUS MACHINES,D,3
21031A0216,R2022024,INDUCTION AND SYNCHRONOUS MACHINES,E,3
21031A0217,R2022015,MANAGERIAL ECONOMICS & FINANCIAL ANALYSI,ABSENT,0
21031A0217,R2022021,PYTHON PROGRAMMING,F,0
21031A0217,R2022022,DIGITAL ELECTRONICS,F,0
21031A0217,R2022023,POWER SYSTEM-I,ABSENT,0
21031A0217,R2022024,INDUCTION AND SYNCHRONOUS MACHINES,F,0
21031A0217,R2022025,PYTHON PROGRAMMING LAB,F,0
21031A0223,R2022024,INDUCTION AND SYNCHRONOUS MACHINES,D,3
21031A0227,R2022024,INDUCTION AND SYNCHRONOUS MACHINES,E,3
21031A0302,R2022032,DYNAMICS OF MACHINERY,F,0
21031A0302,R2022033,THERMAL ENGINEERING-I,F,0
21031A0305,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,E,3
21031A0305,R2022031,MATERIAL SCIENCE & METALLURGY,D,3
21031A0305,R2022032,DYNAMICS OF MACHINERY,E,3
21031A0309,R2022032,DYNAMICS OF MACHINERY,D,3
21031A0314,R2022033,THERMAL ENGINEERING-I,F,0
21031A0316,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,F,0
21031A0316,R2022033,THERMAL ENGINEERING-I,F,0
21031A0317,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,F,0
21031A0317,R2022032,DYNAMICS OF MACHINERY,E,3
21031A0317,R2022033,THERMAL ENGINEERING-I,F,0
21031A0317,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,E,3
21031A0324,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,ABSENT,0
21031A0325,R2022011,COMPLEX VARIABLES AND STATISTICAL METHOD,F,0
21031A0325,R2022032,DYNAMICS OF MACHINERY,F,0
21031A0325,R2022033,THERMAL ENGINEERING-I,F,0
21031A0325,R2022034,INDUSTRIAL ENGINEERING AND MANAGEMENT,E,3
21031A0330,R2022032,DYNAMICS OF MACHINERY,E,3
21031A0330,R2022033,THERMAL ENGINEERING-I,F,0
21031A0401,R2022041,ELECTRONIC CIRCUIT ANALYSIS,ABSENT,0
21031A0401,R2022043,ANALOG COMMUNICATIONS,ABSENT,0
21031A0401,R2022044,LINEAR CONTROL SYSTEMS,ABSENT,0
21031A0401,R2022047,ANALOG COMMUNICATIONS LAB,B,1.5
21031A0408,R2022047,ANALOG COMMUNICATIONS LAB,A,1.5
21031A0411,R2022043,ANALOG COMMUNICATIONS,F,0
21031A0412,R2022049,SOFT SKILLS,B,2
21031A0414,R2022048,DIGITAL IC DESIGN LAB,C,1.5
21031A0414,R2022049,SOFT SKILLS,D,2
21031A0418,R2022043,ANALOG COMMUNICATIONS,E,3
21031A0418,R2022044,LINEAR CONTROL SYSTEMS,F,0
21031A0418,R2022048,DIGITAL IC DESIGN LAB,B,1.5
21031A0420,R2022047,ANALOG COMMUNICATIONS LAB,B,1.5
21031A0431,R2022041,ELECTRONIC CIRCUIT ANALYSIS,F,0
21031A0431,R2022042,DIGITAL IC DESIGN,F,0
21031A0434,R2022049,SOFT SKILLS,B,2
21031A0438,R2022043,ANALOG COMMUNICATIONS,F,0
21031A0439,R2022044,LINEAR CONTROL SYSTEMS,F,0
21031A0439,R2022049,SOFT SKILLS,C,2
21031A0452,R2022044,LINEAR CONTROL SYSTEMS,F,0
21031A0452,R2022047,ANALOG COMMUNICATIONS LAB,A,1.5
21031A0457,R2022043,ANALOG COMMUNICATIONS,D,3
21031A0458,R2022041,ELECTRONIC CIRCUIT ANALYSIS,E,3
21031A0458,R2022043,ANALOG COMMUNICATIONS,F,0
21031A0458,R2022044,LINEAR CONTROL SYSTEMS,F,0
21031A0458,R2022048,DIGITAL IC DESIGN LAB,C,1.5
21031A0461,R2022043,ANALOG COMMUNICATIONS,F,0
21031A0501,R2022051,PROBABILITY AND STATISTICS,F,0
21031A0504,R2022055,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,E,3
