ID,Subject Code,Subject Name,Grade,Credits
23031A0101,R2321015,FLUID MECHANICS,D,3
23031A0104,R2321014,STRENGTHOF MATERIALS,F,0
23031A0104,R2321015,FLUID MECHANICS,D,3
23031A0105,R2321011,NUMERICAL TECHNIQUES AND STATISTICAL MET,F,0
23031A0105,R2321013,SURVEYING,F,0
23031A0105,R2321014,STRENGTHOF MATERIALS,F,0
23031A0107,R2321015,FLUID MECHANICS,D,3
23031A0108,R2321015,FLUID MECHANICS,C,3
23031A0109,R2321014,STRENGTHOF MATERIALS,E,3
23031A0109,R2321015,FLUID MECHANICS,D,3
23031A0112,R2321014,STRENGTHOF MATERIALS,E,3
23031A0112,R2321015,FLUID MECHANICS,F,0
23031A0116,R2321014,STRENGTHOF MATERIALS,F,0
23031A0116,R2321015,FLUID MECHANICS,D,3
23031A0117,R2321014,STRENGTHOF MATERIALS,F,0
23031A0123,R2321015,FLUID MECHANICS,D,3
23031A0124,R2321014,STRENGTHOF MATERIALS,F,0
23031A0124,R2321015,FLUID MECHANICS,D,3
23031A0128,R2321015,FLUID MECHANICS,E,3
23031A0130,R2321011,NUMERICAL TECHNIQUES AND STATISTICAL MET,F,0
23031A0130,R2321014,STRENGTHOF MATERIALS,F,0
23031A0130,R2321015,FLUID MECHANICS,F,0
23031A0201,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,F,0
23031A0202,R2321024,DC MACHINES & TRANSFORMERS,E,3
23031A0203,R2321024,DC MACHINES & TRANSFORMERS,E,3
23031A0206,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,F,0
23031A0207,R2321024,DC MACHINES & TRANSFORMERS,E,3
23031A0208,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,F,0
23031A0208,R2321022,ELECTRO MAGNETIC FIELD THEORY,F,0
23031A0208,R2321024,DC MACHINES & TRANSFORMERS,E,3
23031A0209,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,F,0
23031A0209,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,F,0
23031A0209,R2321024,DC MACHINES & TRANSFORMERS,E,3
23031A0212,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,F,0
23031A0213,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,D,3
23031A0213,R2321024,DC MACHINES & TRANSFORMERS,C,3
23031A0214,R2321024,DC MACHINES & TRANSFORMERS,E,3
23031A0217,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,F,0
23031A0217,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,E,3
23031A0218,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,F,0
23031A0218,R2321024,DC MACHINES & TRANSFORMERS,D,3
23031A0219,R2321012,UNIVERSAL HUMAN VALUES-UNDERSTANDING HAR,E,3
23031A0219,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,F,0
23031A0219,R2321022,ELECTRO MAGNETIC FIELD THEORY,F,0
23031A0219,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,F,0
23031A0219,R2321024,DC MACHINES & TRANSFORMERS,ABSENT,0
23031A0220,R2321021,COMPLEX VARIABLES &NUMERICAL METHODS,D,3
23031A0220,R2321022,ELECTRO MAGNETIC FIELD THEORY,E,3
23031A0220,R2321023,ELECTRICAL CIRCUIT ANALYSIS-II,E,3
23031A0220,R2321024,DC MACHINES & TRANSFORMERS,E,3
